name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Neptunicella plasticusilytica	3117012	S	58	4	62	0.00000
Hydrocarboniclastica marina	2259620	S	46	3	49	0.00000
Aliiglaciecola sp. LCG003	3053655	S	46	9	55	0.00000
Gayadomonas joobiniege	1234606	S	14	0	14	0.00000
Saliniradius amylolyticus	2183582	S	12	0	12	0.00000
Psychromonas sp. GE-S-Ul-11	3241170	S	1125	29	1154	0.00007
Psychromonas sp. CNPT3	314282	S	753	63	816	0.00005
Psychromonas sp. PT13	3439547	S	282	11	293	0.00002
Psychromonas sp. KJ10-10	3391823	S	220	4	224	0.00001
Psychromonas sp. KJ10-2	3391822	S	106	2	108	0.00001
Psychromonas sp. MME1	3231032	S	95	5	100	0.00001
Psychromonas ingrahamii	357794	S	883	20	903	0.00005
Idiomarina sp. X4	2055892	S	241	64	305	0.00002
Idiomarina sp. OXR-189	3100175	S	137	26	163	0.00001
Idiomarina sp. OT37-5b	2100422	S	120	22	142	0.00001
Idiomarina sp.	1874361	S	98	34	132	0.00001
Idiomarina sp. PL1-037	3095365	S	33	74	107	0.00001
Idiomarina seosinensis	281739	S	485	13	498	0.00003
Idiomarina loihiensis	135577	S	314	307	621	0.00004
Idiomarina piscisalsi	1096243	S	134	36	170	0.00001
Idiomarina abyssalis	86102	S	112	7	119	0.00001
Pseudidiomarina marina	502366	S	295	23	318	0.00002
Pseudidiomarina salilacus	3384452	S	93	1	94	0.00001
Pseudidiomarina sp. PP-1MA	3237706	S	27	7	34	0.00000
Pseudidiomarina andamanensis	1940690	S	25	2	27	0.00000
Moritella sp. 24	2746230	S	480	117	597	0.00004
Moritella sp. 5	2746231	S	123	232	355	0.00002
Moritella sp. 36	2746233	S	10	169	179	0.00001
Moritella yayanosii	69539	S	249	60	309	0.00002
Moritella marina	90736	S	104	15	119	0.00001
Ferrimonas lipolytica	2724191	S	366	34	400	0.00002
Ferrimonas sp. YFM	3028878	S	73	7	80	0.00000
Ferrimonas sp. SCSIO 43195	2822844	S	45	5	50	0.00000
Ferrimonas balearica	44012	S	36	4	40	0.00000
Motilimonas cestriensis	2742685	S	275	22	297	0.00002
Aegicerorhabdus qinzhovensis	3131927	S	19	1	20	0.00000
Pseudomonas sp. G2-4	1506334	S	220	36	256	0.00002
Pseudomonas sp. 09C 129	2054915	S	181	357	538	0.00003
Pseudomonas sp. NyZ201	3409857	S	170	14	184	0.00001
Pseudomonas sp. R1-6	2817397	S	169	1384	1553	0.00009
Pseudomonas sp. PB3P13	3682587	S	168	17	185	0.00001
Pseudomonas sp. App30	3068990	S	164	15	179	0.00001
Pseudomonas sp. ZS1P83	3682581	S	162	93	255	0.00002
Pseudomonas sp. MH9.2	3048629	S	158	8	166	0.00001
Pseudomonas sp. p1(2021b)	2874628	S	146	103	249	0.00001
Pseudomonas sp. RSB 5.4	3127459	S	146	94	240	0.00001
Pseudomonas sp. Ost2	2678260	S	140	13	153	0.00001
Pseudomonas sp. Emmai	3683594	S	139	30	169	0.00001
Pseudomonas sp. MPB23	3388490	S	136	61	197	0.00001
Pseudomonas sp. MTM4	2705472	S	119	54	173	0.00001
Pseudomonas sp. M30-35	1981174	S	118	4	122	0.00001
Pseudomonas sp. B21-059	2895496	S	115	317	432	0.00003
Pseudomonas sp. R1-7	2817398	S	115	26	141	0.00001
Pseudomonas sp. JZ134	2806615	S	111	204	315	0.00002
Pseudomonas sp. MLB6B	3448670	S	110	11	121	0.00001
Pseudomonas sp. AN-1	3096605	S	108	31	139	0.00001
Pseudomonas sp. JQ170C	3110111	S	107	14	121	0.00001
Pseudomonas sp. nanlin1	3040605	S	107	17	124	0.00001
Pseudomonas sp. Lz4W	1206777	S	106	8	114	0.00001
Pseudomonas sp. ML2-2023-3	3122375	S	105	46	151	0.00001
Pseudomonas sp. C27(2019)	2604941	S	101	12	113	0.00001
Pseudomonas sp. LB1P83	3682578	S	91	43	134	0.00001
Pseudomonas sp. FP1742	2954079	S	89	41	130	0.00001
Pseudomonas sp. Marseille-QA0892	3477505	S	89	3	92	0.00001
Pseudomonas sp. LTJR-52	2479392	S	87	56	143	0.00001
Pseudomonas sp. GXZC	3003351	S	87	76	163	0.00001
Pseudomonas sp. SA195	2937879	S	87	8	95	0.00001
Pseudomonas sp. RtIB026	2749999	S	86	33	119	0.00001
Pseudomonas sp. OHS18	3399679	S	85	10	95	0.00001
Pseudomonas sp. MRSN 12121	1611770	S	85	94	179	0.00001
Pseudomonas sp. PSKL.D1	3029060	S	85	8	93	0.00001
Pseudomonas sp. YH-1	3384787	S	82	22	104	0.00001
Pseudomonas sp. Pseusp16	3243021	S	79	20	99	0.00001
Pseudomonas sp. MM211	2866808	S	79	5	84	0.00001
Pseudomonas sp. KNUC1026	2893890	S	76	3	79	0.00000
Pseudomonas sp. TMB3-21	1259620	S	74	7	81	0.00000
Pseudomonas sp. J452	2898441	S	73	21	94	0.00001
Pseudomonas sp. CCC3.1	3048607	S	71	12	83	0.00000
Pseudomonas sp. HLS-6	2049589	S	70	23	93	0.00001
Pseudomonas sp. S2_H10	3233489	S	69	21	90	0.00001
Pseudomonas sp. MM227	3019968	S	69	6	75	0.00000
Pseudomonas sp. S2_H01	3233487	S	62	4	66	0.00000
Pseudomonas sp. MAC6	3401633	S	59	7	66	0.00000
Pseudomonas sp. NA-150	3367525	S	55	3	58	0.00000
Pseudomonas sp. YJ42	3392115	S	55	6	61	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	54	5	59	0.00000
Pseudomonas sp. SO81	2983246	S	54	8	62	0.00000
Pseudomonas sp. KU43P	2487887	S	53	7	60	0.00000
Pseudomonas sp. AK106	2937872	S	52	5	57	0.00000
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	52	3	55	0.00000
Pseudomonas sp. KU26590	2991051	S	51	4	55	0.00000
Pseudomonas sp. MYb193	1827300	S	50	51	101	0.00001
Pseudomonas sp. gcc21	2726989	S	50	20	70	0.00000
Pseudomonas sp. 10S4	3048583	S	49	6	55	0.00000
Pseudomonas sp. SL4(2022)	2994661	S	44	3	47	0.00000
Pseudomonas sp. N4	571124	S	43	9	52	0.00000
Pseudomonas sp. WHRI 8519	3162567	S	43	58	101	0.00001
Pseudomonas sp. 31-12	2201356	S	42	10	52	0.00000
Pseudomonas sp. COR18	3399680	S	41	78	119	0.00001
Pseudomonas sp. X10	484423	S	41	3	44	0.00000
Pseudomonas sp. 273	75692	S	41	9	50	0.00000
Pseudomonas sp. DC1.2	3048622	S	40	3	43	0.00000
Pseudomonas sp. TMP9	3133144	S	39	57	96	0.00001
Pseudomonas sp. DR 5-09	1534110	S	38	50	88	0.00001
Pseudomonas sp. SG20056	3074146	S	38	4	42	0.00000
Pseudomonas sp. LS1212	2972478	S	38	3	41	0.00000
Pseudomonas sp. JQ36	3453660	S	37	19	56	0.00000
Pseudomonas sp. FP1740	2954078	S	36	48	84	0.00001
Pseudomonas sp. WMBT8	3414496	S	36	6	42	0.00000
Pseudomonas sp. OIL-1	2706126	S	36	8	44	0.00000
Pseudomonas sp. LS44	1357074	S	35	2	37	0.00000
Pseudomonas sp. HR96	1027966	S	35	3	38	0.00000
Pseudomonas sp. LRP2-20	2944234	S	34	5	39	0.00000
Pseudomonas sp. F3-2	3141539	S	33	1	34	0.00000
Pseudomonas sp. FP2309	2954091	S	33	5	38	0.00000
Pseudomonas sp. PLMAX	2201998	S	32	16	48	0.00000
Pseudomonas sp. MH10	3048627	S	32	178	210	0.00001
Pseudomonas sp. R76	1573711	S	32	11	43	0.00000
Pseudomonas sp. Q1-7	3020843	S	31	5	36	0.00000
Pseudomonas sp. BW7P1	2973088	S	31	5	36	0.00000
Pseudomonas sp. Marseille-QA0332	3477504	S	30	1	31	0.00000
Pseudomonas sp. L5B5	2883205	S	30	3	33	0.00000
Pseudomonas sp. PL-6	3478411	S	29	8	37	0.00000
Pseudomonas sp. StFLB209	1028989	S	29	5	34	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	29	20	49	0.00000
Pseudomonas sp. FP453	2954094	S	28	5	33	0.00000
Pseudomonas sp. DG56-2	2320270	S	28	2	30	0.00000
Pseudomonas sp. REB1044	2675224	S	26	21	47	0.00000
Pseudomonas sp. R4-35-07	658643	S	25	165	190	0.00001
Pseudomonas sp. BR20	3137452	S	25	7	32	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	23	3	26	0.00000
Pseudomonas sp. PMCC200344	3042028	S	23	44	67	0.00000
Pseudomonas sp. LB3P25	3682573	S	23	7	30	0.00000
Pseudomonas sp. RHF3.3-3	3396624	S	23	44	67	0.00000
Pseudomonas sp. HN2-3	2886360	S	23	177	200	0.00001
Pseudomonas sp. DR48	2871095	S	22	8	30	0.00000
Pseudomonas sp. MDT2-39-1	1259591	S	22	9	31	0.00000
Pseudomonas sp. MPB26	3388491	S	21	5	26	0.00000
Pseudomonas sp. HLT2-19-2	1259575	S	21	18	39	0.00000
Pseudomonas sp. MBLB4123	3451557	S	21	7	28	0.00000
Pseudomonas sp. G.S.17	3137451	S	21	1	22	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	20	90	110	0.00001
Pseudomonas sp. ZT5P21	3682582	S	20	2	22	0.00000
Pseudomonas sp. B21-048	2895490	S	20	5	25	0.00000
Pseudomonas sp. SCB32	2653853	S	20	3	23	0.00000
Pseudomonas sp. CCOS 191	1649877	S	20	10	30	0.00000
Pseudomonas sp. TMP25	3136561	S	19	26	45	0.00000
Pseudomonas sp. S35	1573719	S	19	3	22	0.00000
Pseudomonas sp. ADAK13	2730847	S	19	3	22	0.00000
Pseudomonas sp. ABC1	2748080	S	18	1	19	0.00000
Pseudomonas sp. NFX183	3399573	S	18	49	67	0.00000
Pseudomonas sp. HN11	1344094	S	18	2	20	0.00000
Pseudomonas sp. 7SR1	1881017	S	17	1	18	0.00000
Pseudomonas sp. Hz4	1259581	S	17	12	29	0.00000
Pseudomonas sp. LG1E9	2219057	S	17	3	20	0.00000
Pseudomonas sp. SK3(2021)	2841064	S	17	6	23	0.00000
Pseudomonas sp. PP3	2815936	S	16	5	21	0.00000
Pseudomonas sp. Stari2	2954814	S	16	5	21	0.00000
Pseudomonas sp. B33.4	3104265	S	16	7	23	0.00000
Pseudomonas sp. FP2196	2954086	S	16	3	19	0.00000
Pseudomonas sp. Z1-14	2817409	S	16	69	85	0.00001
Pseudomonas sp. LB3P31	3682575	S	16	1	17	0.00000
Pseudomonas sp. SC11	326927	S	16	16	32	0.00000
Pseudomonas sp. Seg1	2678259	S	15	3	18	0.00000
Pseudomonas sp. WC2401	3234143	S	15	37	52	0.00000
Pseudomonas sp. 15A4	2804761	S	15	2	17	0.00000
Pseudomonas sp. ADAK18	2730848	S	15	1	16	0.00000
Pseudomonas sp. Y39-6	2749807	S	15	86	101	0.00001
Pseudomonas sp. TMW 2.1634	1886807	S	14	55	69	0.00000
Pseudomonas sp. MDT1-85	1259590	S	14	3	17	0.00000
Pseudomonas sp. MBLB4136	3451558	S	14	5	19	0.00000
Pseudomonas sp. HT11	3230490	S	14	41	55	0.00000
Pseudomonas sp. DTU12.3	2073078	S	14	3	17	0.00000
Pseudomonas sp. NC02	2067572	S	14	44	58	0.00000
Pseudomonas sp. MDT1-16	1259584	S	13	11	24	0.00000
Pseudomonas sp. CYM-20-01	2870750	S	13	4	17	0.00000
Pseudomonas sp. R5-89-07	658644	S	13	4	17	0.00000
Pseudomonas sp. GB2N2	3682586	S	13	1	14	0.00000
Pseudomonas sp. N3-W	2975049	S	13	1	14	0.00000
Pseudomonas sp. B22129	3235111	S	13	2	15	0.00000
Pseudomonas sp. S2_A02	3233467	S	13	4	17	0.00000
Pseudomonas sp. LS2P72	3682579	S	13	5	18	0.00000
Pseudomonas sp. B21-054	2895494	S	13	2	15	0.00000
Pseudomonas sp. NUPR-001	3416058	S	13	7	20	0.00000
Pseudomonas sp. JBR1	3020907	S	13	8	21	0.00000
Pseudomonas sp. OE 28.3	2745519	S	12	38	50	0.00000
Pseudomonas sp. MH9.3	3048630	S	12	3	15	0.00000
Pseudomonas sp. H1_D04	3233417	S	12	27	39	0.00000
Pseudomonas sp. W03	3090666	S	12	38	50	0.00000
Pseudomonas sp. ArH3a	2862945	S	12	57	69	0.00000
Pseudomonas sp. QE6	3242491	S	12	5	17	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	12	3	15	0.00000
Pseudomonas sp. CLCA07	3468842	S	12	2	14	0.00000
Pseudomonas sp. B21-021	2895476	S	12	33	45	0.00000
Pseudomonas sp. B21-056	2895495	S	12	1	13	0.00000
Pseudomonas sp. SWI36	2083052	S	12	28	40	0.00000
Pseudomonas sp. L7	3388343	S	12	2	14	0.00000
Pseudomonas sp. BNK-30	3376165	S	11	47	58	0.00000
Pseudomonas sp. A014	3458058	S	11	8	19	0.00000
Pseudomonas sp. A2	107445	S	11	67	78	0.00000
Pseudomonas sp. FP2338	2954093	S	11	2	13	0.00000
Pseudomonas sp. S09G 359	2054919	S	11	2	13	0.00000
Pseudomonas sp. P5_109	3043441	S	11	3	14	0.00000
Pseudomonas sp. SC3(2021)	2871493	S	11	35	46	0.00000
Pseudomonas sp. PSE1(2024)	3228746	S	10	27	37	0.00000
Pseudomonas sp.	306	S	10	115	125	0.00001
Pseudomonas sp. C9-3	3078264	S	10	4	14	0.00000
Pseudomonas sp. WJP1	2986947	S	10	1	11	0.00000
Pseudomonas sp. MAG733B	3122079	S	10	3	13	0.00000
Pseudomonas sp. LB3P93	3682572	S	10	4	14	0.00000
Pseudomonas sp. WOUb67	3161136	S	10	2	12	0.00000
Pseudomonas sp. LH1G9	2083055	S	10	47	57	0.00000
Pseudomonas fluorescens	294	S	517	285	802	0.00005
Pseudomonas tolaasii	29442	S	279	32	311	0.00002
Pseudomonas poae	200451	S	270	43	313	0.00002
Pseudomonas granadensis	1421430	S	206	79	285	0.00002
Pseudomonas trivialis	200450	S	123	29	152	0.00001
Pseudomonas orientalis	76758	S	87	11	98	0.00001
Pseudomonas congelans	200452	S	85	13	98	0.00001
Pseudomonas rhodesiae	76760	S	75	23	98	0.00001
Pseudomonas synxantha	47883	S	72	28	100	0.00001
Pseudomonas neuropathica	2730425	S	68	16	84	0.00001
Pseudomonas azotoformans	47878	S	65	56	121	0.00001
Pseudomonas koreensis	198620	S	57	44	101	0.00001
Pseudomonas mandelii	75612	S	54	124	178	0.00001
Pseudomonas brenneri	129817	S	46	14	60	0.00000
Pseudomonas mediterranea	183795	S	33	12	45	0.00000
Pseudomonas marginalis	298	S	28	39	67	0.00000
Pseudomonas moraviensis	321662	S	28	22	50	0.00000
Pseudomonas corrugata	47879	S	28	3	31	0.00000
Pseudomonas migulae	78543	S	22	6	28	0.00000
Pseudomonas rustica	2827099	S	22	3	25	0.00000
Pseudomonas mucidolens	46679	S	21	13	34	0.00000
Pseudomonas libanensis	75588	S	19	8	27	0.00000
Pseudomonas veronii	76761	S	10	31	41	0.00000
Pseudomonas oryzihabitans	47885	S	701	226	927	0.00006
Pseudomonas putida	303	S	390	1656	2046	0.00012
Pseudomonas fulva	47880	S	315	383	698	0.00004
Pseudomonas monteilii	76759	S	117	1322	1439	0.00009
Pseudomonas sp. SGAir0191	2217867	S	69	26	95	0.00001
Pseudomonas putida group bacterium ESBL64	3122582	S	15	145	160	0.00001
Pseudomonas inefficax	2078786	S	78	56	134	0.00001
Pseudomonas mosselii	78327	S	50	29	79	0.00000
Pseudomonas plecoglossicida	70775	S	15	4	19	0.00000
Pseudomonas alloputida	1940621	S	11	271	282	0.00002
Pseudomonas wadenswilerensis	1785161	S	10	1	11	0.00000
Pseudomonas syringae	317	S	452	459	911	0.00005
Pseudomonas viridiflava	33069	S	171	162	333	0.00002
Pseudomonas syringae group genomosp. 7	251699	S	113	8	121	0.00001
Pseudomonas caspiana	1451454	S	88	26	114	0.00001
Pseudomonas lijiangensis	2995658	S	66	10	76	0.00000
Pseudomonas avellanae	46257	S	35	99	134	0.00001
Pseudomonas amygdali	47877	S	24	111	135	0.00001
Pseudomonas cichorii	36746	S	31	4	35	0.00000
Pseudomonas asturiensis	1190415	S	28	50	78	0.00000
Pseudomonas tremae	200454	S	20	74	94	0.00001
Pseudomonas canadensis	915099	S	1134	361	1495	0.00009
Pseudomonas aeruginosa	287	S	731	6231	6962	0.00042
Pseudomonas citronellolis	53408	S	55	58	113	0.00001
Pseudomonas anguilliseptica	53406	S	40	2	42	0.00000
Pseudomonas nitroreducens	46680	S	20	23	43	0.00000
Pseudomonas paraeruginosa	2994495	S	10	21	31	0.00000
Pseudomonas chlororaphis	587753	S	306	316	622	0.00004
Pseudomonas fragi	296	S	226	353	579	0.00003
Pseudomonas lundensis	86185	S	165	19	184	0.00001
Pseudomonas protegens	380021	S	99	158	257	0.00002
Pseudomonas sp. JDS08PS003	2497162	S	10	8	18	0.00000
Pseudomonas eucalypticola	2599595	S	671	56	727	0.00004
Pseudomonas palleroniana	191390	S	544	52	596	0.00004
Pseudomonas taetrolens	47884	S	357	31	388	0.00002
Pseudomonas prosekii	1148509	S	338	33	371	0.00002
Pseudomonas alabamensis	3064349	S	302	31	333	0.00002
Pseudomonas antarctica	219572	S	252	97	349	0.00002
uncultured Pseudomonas sp.	114707	S	201	33	234	0.00001
Pseudomonas abietaniphila	89065	S	197	11	208	0.00001
Pseudomonas phytophila	2867264	S	180	9	189	0.00001
Pseudomonas simiae	321846	S	164	506	670	0.00004
Pseudomonas versuta	1788301	S	159	16	175	0.00001
Pseudomonas saxonica	2600598	S	158	64	222	0.00001
Pseudomonas purpurea	3136737	S	147	15	162	0.00001
Pseudomonas hygromyciniae	2812000	S	145	64	209	0.00001
Pseudomonas serbica	2965074	S	142	49	191	0.00001
Pseudomonas lini	163011	S	131	87	218	0.00001
Pseudomonas atacamensis	2565368	S	126	112	238	0.00001
Pseudomonas helleri	1608996	S	121	15	136	0.00001
Pseudomonas oryzae	1392877	S	121	21	142	0.00001
Pseudomonas silesiensis	1853130	S	118	13	131	0.00001
Candidatus Pseudomonas adelgestsugas	1302376	S	118	0	118	0.00001
Pseudomonas marincola	437900	S	111	17	128	0.00001
Pseudomonas asplenii	53407	S	100	7	107	0.00001
Pseudomonas hefeiensis	2738125	S	99	11	110	0.00001
Pseudomonas baltica	2762576	S	96	4	100	0.00001
Pseudomonas beijingensis	2954101	S	93	132	225	0.00001
Pseudomonas laurylsulfatiphila	2011015	S	89	37	126	0.00001
Pseudomonas yamanorum	515393	S	89	16	105	0.00001
Pseudomonas frederiksbergensis	104087	S	88	26	114	0.00001
Pseudomonas luteola	47886	S	87	99	186	0.00001
Pseudomonas xanthosomatis	2842356	S	87	13	100	0.00001
Pseudomonas lurida	244566	S	87	12	99	0.00001
Pseudomonas fragariae (ex Marin et al. 2024)	3080056	S	84	257	341	0.00002
Pseudomonas bambusae	3139142	S	84	3	87	0.00001
Pseudomonas wenzhouensis	2906062	S	82	61	143	0.00001
Pseudomonas laurentiana	2364649	S	81	12	93	0.00001
Pseudomonas pohangensis	364197	S	81	2	83	0.00000
Pseudomonas promysalinigenes	485898	S	79	8	87	0.00001
Pseudomonas alkylphenolica	237609	S	78	11	89	0.00001
Pseudomonas agarici	46677	S	75	1	76	0.00000
Pseudomonas entomophila	312306	S	74	8	82	0.00000
Pseudomonas saudiphocaensis	1499686	S	74	13	87	0.00001
Pseudomonas nicosulfuronedens	2571105	S	72	10	82	0.00000
Pseudomonas cremoricolorata	157783	S	71	5	76	0.00000
Pseudomonas maumuensis	2842354	S	67	17	84	0.00001
Pseudomonas reinekei	395598	S	67	11	78	0.00000
Pseudomonas tussilaginis	3067780	S	62	5	67	0.00000
Pseudomonas psychrophila	122355	S	62	8	70	0.00000
Pseudomonas iridis	2710587	S	62	109	171	0.00001
Pseudomonas bubulae	2316085	S	53	150	203	0.00001
Pseudomonas serboccidentalis	2964670	S	53	7	60	0.00000
Pseudomonas leptonychotis	2448482	S	50	2	52	0.00000
Pseudomonas triclosanedens	2961893	S	50	51	101	0.00001
Pseudomonas umsongensis	198618	S	49	6	55	0.00000
Pseudomonas frigoris	3398356	S	49	43	92	0.00001
Pseudomonas coleopterorum	1605838	S	47	4	51	0.00000
Pseudomonas sihuiensis	1274359	S	47	109	156	0.00001
Pseudomonas imrae	2992837	S	46	3	49	0.00000
Pseudomonas segetis	298908	S	45	3	48	0.00000
Pseudomonas kielensis	2762577	S	43	5	48	0.00000
Pseudomonas oryziphila	2894079	S	43	67	110	0.00001
Pseudomonas mohnii	395600	S	43	37	80	0.00000
Pseudomonas shirazensis	2745494	S	43	16	59	0.00000
Pseudomonas huanghezhanensis	3002903	S	42	1	43	0.00000
Pseudomonas izuensis	2684212	S	42	5	47	0.00000
Pseudomonas rhizosphaerae	216142	S	41	3	44	0.00000
Pseudomonas benzenivorans	556533	S	40	8	48	0.00000
Pseudomonas siliginis	2842346	S	40	154	194	0.00001
Pseudomonas viciae	2505979	S	40	6	46	0.00000
Pseudomonas moorei	395599	S	38	4	42	0.00000
Pseudomonas farris	2841207	S	37	33	70	0.00000
Pseudomonas abieticivorans	2931382	S	37	2	39	0.00000
Pseudomonas arsenicoxydans	702115	S	36	4	40	0.00000
Pseudomonas guariconensis	1288410	S	34	279	313	0.00002
Pseudomonas kurunegalensis	485880	S	33	142	175	0.00001
Pseudomonas idahonensis	2942628	S	33	68	101	0.00001
Pseudomonas batumici	226910	S	31	2	33	0.00000
Pseudomonas vanderleydeniana	2745495	S	31	2	33	0.00000
Pseudomonas monsensis	2745509	S	30	27	57	0.00000
Pseudomonas brassicacearum	930166	S	29	87	116	0.00001
Pseudomonas parafulva	157782	S	27	15	42	0.00000
Pseudomonas vranovensis	321661	S	26	10	36	0.00000
Pseudomonas tensinigenes	2745511	S	26	16	42	0.00000
Pseudomonas phoenicis	3132207	S	25	2	27	0.00000
Pseudomonas rhizophila	2045200	S	25	92	117	0.00001
Pseudomonas muyukensis	2842357	S	22	3	25	0.00000
Pseudomonas solani	2731552	S	22	9	31	0.00000
Pseudomonas knackmussii	65741	S	21	51	72	0.00000
Pseudomonas extremaustralis	359110	S	19	9	28	0.00000
Pseudomonas thivervalensis	86265	S	19	3	22	0.00000
Pseudomonas asiatica	2219225	S	19	115	134	0.00001
Pseudomonas berkeleyensis	2726956	S	18	8	26	0.00000
Pseudomonas azerbaijanoccidentalis	2842347	S	18	9	27	0.00000
Pseudomonas graminis	158627	S	17	2	19	0.00000
Pseudomonas tructae	2518644	S	17	1	18	0.00000
Pseudomonas cavernae	2320867	S	17	1	18	0.00000
Pseudomonas aestiva	3136739	S	16	8	24	0.00000
Pseudomonas kulmbachensis	3043408	S	16	32	48	0.00000
Pseudomonas alvandae	2842348	S	16	18	34	0.00000
Pseudomonas hamedanensis	2745504	S	15	1	16	0.00000
Pseudomonas gozinkensis	2774461	S	14	4	18	0.00000
Pseudomonas tohonis	2725477	S	14	8	22	0.00000
Pseudomonas xantholysinigenes	2745490	S	14	1	15	0.00000
Pseudomonas kermanshahensis	2745482	S	13	10	23	0.00000
Pseudomonas kribbensis	1628086	S	13	6	19	0.00000
Pseudomonas lyxosi	3398358	S	12	3	15	0.00000
Pseudomonas paeninsulae	3110772	S	12	1	13	0.00000
Pseudomonas edaphica	2006980	S	11	11	22	0.00000
Pseudomonas phenolilytica	2746321	S	10	19	29	0.00000
Pseudomonas benzopyrenica	2993566	S	10	4	14	0.00000
Pseudomonas sichuanensis	2213015	S	10	15	25	0.00000
Stutzerimonas stutzeri	316	S	490	591	1081	0.00006
Stutzerimonas balearica	74829	S	101	79	180	0.00001
Stutzerimonas frequens	2968969	S	24	43	67	0.00000
Stutzerimonas degradans	2968968	S	11	28	39	0.00000
Stutzerimonas zhaodongensis	1176257	S	205	299	504	0.00003
Stutzerimonas urumqiensis	638269	S	134	14	148	0.00001
Stutzerimonas decontaminans	3022791	S	61	43	104	0.00001
Stutzerimonas nitrititolerans	2482751	S	31	13	44	0.00000
Halopseudomonas pelagia	553151	S	223	26	249	0.00001
Halopseudomonas salegens	1434072	S	165	3	168	0.00001
Halopseudomonas litoralis	797277	S	84	18	102	0.00001
Halopseudomonas sp. SMJS2	3041098	S	68	3	71	0.00000
Halopseudomonas xinjiangensis	487184	S	62	1	63	0.00000
Halopseudomonas maritima	2918528	S	59	2	61	0.00000
Halopseudomonas phragmitis	1931241	S	55	1	56	0.00000
Halopseudomonas sabulinigri	472181	S	37	0	37	0.00000
Halopseudomonas aestusnigri	857252	S	21	143	164	0.00001
Pseudomonas denitrificans (nom. rej.)	43306	S	13	10	23	0.00000
Halopseudomonas nanhaiensis	2830842	S	24	2	26	0.00000
Halopseudomonas oceani	1708783	S	14	0	14	0.00000
Entomomonas sp. E2T0	2930213	S	296	49	345	0.00002
Entomomonas moraniae	2213226	S	232	5	237	0.00001
Entomomonas asaccharolytica	2785331	S	215	35	250	0.00001
Ectopseudomonas mendocina	300	S	163	169	332	0.00002
Ectopseudomonas hydrolytica	2493633	S	143	162	305	0.00002
Ectopseudomonas khazarica	2502979	S	58	227	285	0.00002
Ectopseudomonas guguanensis	1198456	S	40	68	108	0.00001
Ectopseudomonas oleovorans	301	S	33	99	132	0.00001
Azotobacter chroococcum	353	S	287	39	326	0.00002
Azotobacter salinestris	69964	S	25	3	28	0.00000
Azotobacter vinelandii	354	S	16	44	60	0.00000
Azorhizophilus paspali	69963	S	71	4	75	0.00000
Metapseudomonas boanensis	2822138	S	137	12	149	0.00001
Metapseudomonas otitidis	319939	S	135	43	178	0.00001
Metapseudomonas lalkuanensis	2604832	S	57	12	69	0.00000
Metapseudomonas resinovorans	53412	S	28	21	49	0.00000
Metapseudomonas furukawaii	1149133	S	11	3	14	0.00000
Thiopseudomonas alkaliphila	1697053	S	232	44	276	0.00002
Thiopseudomonas denitrificans	1501432	S	104	6	110	0.00001
Aquipseudomonas alcaligenes	43263	S	98	74	172	0.00001
Aquipseudomonas campi	2731681	S	49	12	61	0.00000
Phytopseudomonas seleniipraecipitans	640205	S	68	8	76	0.00000
Phytopseudomonas argentinensis	289370	S	47	24	71	0.00000
Permianibacter aggregans	1510150	S	69	0	69	0.00000
Denitrificimonas caeni	521720	S	67	19	86	0.00001
Marinobacter sp.	50741	S	342	146	488	0.00003
Marinobacter sp. BSs20148	490759	S	288	53	341	0.00002
Marinobacter sp. LV10R510-11A	1415568	S	233	4	237	0.00001
Marinobacter sp. CA1	2817656	S	175	5	180	0.00001
Marinobacter sp. NP-4(2019)	2488665	S	169	36	205	0.00001
Marinobacter sp. AN1	2886046	S	103	23	126	0.00001
Marinobacter sp. MA	2971606	S	60	85	145	0.00001
Marinobacter sp. MIT932201	3096995	S	52	102	154	0.00001
Marinobacter sp. KM021	3075616	S	49	191	240	0.00001
Marinobacter sp. W-8	3369658	S	40	35	75	0.00000
Marinobacter sp. CP1	1671721	S	31	79	110	0.00001
Marinobacter sp. es.042	1761794	S	27	7	34	0.00000
Marinobacter fonticola	2603215	S	230	6	236	0.00001
Marinobacter nanhaiticus	1305740	S	138	6	144	0.00001
Marinobacter salinus	1874317	S	98	3	101	0.00001
Marinobacter salarius	1420917	S	96	230	326	0.00002
Marinobacter similis	1420916	S	80	9	89	0.00001
Marinobacter alexandrii	2570351	S	30	52	82	0.00000
Marinobacter flavimaris	262076	S	29	72	101	0.00001
Marinobacter apostichopi	3035454	S	28	2	30	0.00000
Marinobacter metalliresistant	2961995	S	21	95	116	0.00001
Marinobacter alkaliphilus	254719	S	16	64	80	0.00000
Marinobacter salinisoli	2769486	S	12	0	12	0.00000
Marinobacter nauticus	2743	S	12	31	43	0.00000
Candidatus Njordibacter sp. Uisw_002	3230971	S	915	54	969	0.00006
