name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Empedobacter	59734	G	8788	2599	11387	0.00034
Elizabethkingia	308865	G	4617	521	5138	0.00015
Faecalibacter	2766734	G	2703	114	2817	0.00008
Weeksella	1013	G	2583	1641	4224	0.00012
Apibacter	1778601	G	2180	21	2201	0.00007
Cloacibacterium	501783	G	1100	73	1173	0.00003
Riemerella	34084	G	168	54	222	0.00001
Cruoricaptor	1433995	G	48	17	65	0.00000
Bergeyella	59735	G	36	10	46	0.00000
Ornithobacterium	28250	G	27	1	28	0.00000
Marnyiella	3088764	G	27	0	27	0.00000
Blattabacterium	34098	G	14925	913	15838	0.00047
Candidatus Karelsulcia	336809	G	5586	491	6077	0.00018
Fluviicola	332102	G	42	0	42	0.00000
Paracrocinitomix	3024544	G	19	0	19	0.00000
Croceimicrobium	2828338	G	54	2	56	0.00000
Parvicella	2975260	G	28	0	28	0.00000
Sanyastnella	3228946	G	21	0	21	0.00000
Ichthyobacterium	1755829	G	10	0	10	0.00000
Sphingobacterium	28453	G	30923	5749	36672	0.00108
Pedobacter	84567	G	23215	1796	25011	0.00074
Mucilaginibacter	423349	G	15543	542	16085	0.00048
Solitalea	929509	G	6748	81	6829	0.00020
Olivibacter	376469	G	3093	93	3186	0.00009
Arcticibacter	1288026	G	393	9	402	0.00001
Pseudopedobacter	1649482	G	45	19	64	0.00000
Aurantibacillus	3088889	G	50	0	50	0.00000
Flammeovirga	59739	G	15827	205	16032	0.00047
Chondrinema	3051458	G	1887	38	1925	0.00006
Imperialibacter	1649461	G	111	0	111	0.00000
Marivirga	869806	G	8480	352	8832	0.00026
Roseivirga	290180	G	7366	102	7468	0.00022
Adhaeribacter	299566	G	3978	23	4001	0.00012
Hymenobacter	89966	G	1066	2	1068	0.00003
Pontibacter	323449	G	540	0	540	0.00002
Rufibacter	1379908	G	36	0	36	0.00000
Bernardetia	1937972	G	5477	44	5521	0.00016
Dyadobacter	120831	G	2718	24	2742	0.00008
Larkinella	332157	G	1764	6	1770	0.00005
Fibrella	861914	G	142	0	142	0.00000
Runella	105	G	87	0	87	0.00000
Algoriphagus	246875	G	3069	62	3131	0.00009
Belliella	232244	G	638	80	718	0.00002
Cyclobacterium	68288	G	253	5	258	0.00001
Echinicola	390846	G	241	14	255	0.00001
Aquiflexum	280472	G	202	1	203	0.00001
Mongoliitalea	1511649	G	88	0	88	0.00000
Emticicia	312278	G	2079	7	2086	0.00006
Jiulongibacter	2031119	G	2021	10	2031	0.00006
Leadbetterella	319458	G	32	5	37	0.00000
Arcticibacterium	2173039	G	20	0	20	0.00000
Marinilongibacter	2975149	G	11	0	11	0.00000
Fulvivirga	396811	G	3509	39	3548	0.00010
Spirosoma	107	G	1894	7	1901	0.00006
Cytophaga	978	G	200	2	202	0.00001
Aquirufa	2676247	G	713	16	729	0.00002
Ekhidna	447678	G	557	7	564	0.00002
Reichenbachiella	156993	G	120	0	120	0.00000
Persicobacter	59740	G	425	5	430	0.00001
Aureibacter	1097443	G	99	0	99	0.00000
Fulvitalea	1434007	G	30	0	30	0.00000
Candidatus Cardinium	273135	G	148	0	148	0.00000
Candidatus Amoebophilus	281119	G	24	0	24	0.00000
Catalinimonas	1522128	G	90	0	90	0.00000
Tunicatimonas	1077254	G	19	0	19	0.00000
Rhodocytophaga	455076	G	25	0	25	0.00000
Mangrovivirga	2858886	G	13	0	13	0.00000
Bacteroides	816	G	14607	2985	17592	0.00052
Phocaeicola	909656	G	331	76	407	0.00001
Prevotella	838	G	6092	1866	7958	0.00024
Segatella	2974251	G	331	15	346	0.00001
Xylanibacter	558436	G	14	0	14	0.00000
Paraprevotella	577309	G	11	4	15	0.00000
Parabacteroides	375288	G	3293	560	3853	0.00011
Tannerella	195950	G	44	0	44	0.00000
Indolivaga	3680098	G	2608	243	2851	0.00008
Petrimonas	307628	G	298	0	298	0.00001
Dysgonomonas	156973	G	26	0	26	0.00000
Proteiniphilum	294702	G	23	0	23	0.00000
Limibacterium	3404873	G	20	0	20	0.00000
Tenuifilum	2760873	G	745	0	745	0.00002
Butyricimonas	574697	G	420	146	566	0.00002
Odoribacter	283168	G	39	0	39	0.00000
Paludibacter	346096	G	303	0	303	0.00001
Alistipes	239759	G	140	15	155	0.00000
Acetobacteroides	1647173	G	14	1	15	0.00000
Porphyromonas	836	G	47	1	48	0.00000
Macellibacteroides	1159323	G	20	0	20	0.00000
Muribaculum	1918540	G	20	0	20	0.00000
Duncaniella	2518495	G	12	0	12	0.00000
Coprobacter	1348911	G	14	3	17	0.00000
Barnesiella	397864	G	13	4	17	0.00000
Candidatus Azobacteroides	511434	G	24	0	24	0.00000
Draconibacterium	1471399	G	5400	4	5404	0.00016
Maribellus	2678352	G	3683	2	3685	0.00011
Halosquirtibacter	3374594	G	2158	19	2177	0.00006
Aquipluma	2792393	G	1161	2	1163	0.00003
Mangrovibacterium	1573808	G	11	0	11	0.00000
Labilibaculum	2060722	G	6730	11	6741	0.00020
Marinifilum	866673	G	4121	18	4139	0.00012
Alkalitalea	1193324	G	402	2	404	0.00001
Xiashengella	3129724	G	67	2	69	0.00000
Lacibacter	649461	G	6457	22	6479	0.00019
Chitinophaga	79328	G	6151	3	6154	0.00018
Rhizosphaericola	3114547	G	1913	41	1954	0.00006
Filimonas	649460	G	1428	10	1438	0.00004
Flavisolibacter	398041	G	794	3	797	0.00002
Niabella	379899	G	541	3	544	0.00002
Arachidicoccus	1769012	G	203	2	205	0.00001
Sediminibacterium	504481	G	70	3	73	0.00000
Niastella	354354	G	59	0	59	0.00000
Ferruginibacter	1004303	G	54	0	54	0.00000
Flavihumibacter	1004301	G	53	0	53	0.00000
Paraflavitalea	2698688	G	41	0	41	0.00000
Pseudocnuella	2812019	G	30	0	30	0.00000
Phnomibacter	2836216	G	24	0	24	0.00000
Pseudobacter	1860196	G	22	0	22	0.00000
Panacibacter	1874621	G	22	0	22	0.00000
Thermoflavifilum	1649506	G	10	0	10	0.00000
Mycovorax	3389990	G	10	4	14	0.00000
Aureispira	365032	G	3068	15	3083	0.00009
Saprospira	1007	G	28	0	28	0.00000
Haliscomenobacter	2349	G	1893	9	1902	0.00006
Phaeodactylibacter	1564515	G	113	0	113	0.00000
Lewinella	70994	G	106	0	106	0.00000
Neolewinella	2993541	G	10	0	10	0.00000
Ignavibacterium	795750	G	2506	10	2516	0.00007
Melioribacter	1134403	G	404	0	404	0.00001
Chlorobium	1091	G	497	2	499	0.00001
Pelodictyon	1099	G	27	0	27	0.00000
Chlorobaculum	256319	G	155	0	155	0.00000
Prosthecochloris	1101	G	18	0	18	0.00000
Chloroherpeton	100715	G	98	0	98	0.00000
Rhodothermus	29548	G	18	0	18	0.00000
Rhodocaloribacter	2893090	G	14	0	14	0.00000
Rubrivirga	1434037	G	17	0	17	0.00000
Salinibacter	146918	G	11	0	11	0.00000
Gracilimonas	649462	G	16	0	16	0.00000
Fidelibacter	3377528	G	1355	3	1358	0.00004
Candidatus Cloacimonas	456826	G	986	0	986	0.00003
Gemmatimonas	173479	G	69	0	69	0.00000
Pseudogemmatithrix	3237678	G	42	0	42	0.00000
Candidatus Palauibacter	3056650	G	25	0	25	0.00000
Fibrobacter	832	G	17	0	17	0.00000
Arcobacter	28196	G	27735	2598	30333	0.00090
Aliarcobacter	2321111	G	19347	1208	20555	0.00061
Halarcobacter	2321115	G	7685	146	7831	0.00023
Malaciobacter	2321114	G	7021	439	7460	0.00022
Poseidonibacter	2321187	G	6355	9752	16107	0.00048
Candidatus Marinarcus	2321204	G	2763	88	2851	0.00008
Campylobacter	194	G	24234	1600	25834	0.00076
Helicobacter	209	G	16283	243	16526	0.00049
Sulfurimonas	202746	G	7412	161	7573	0.00022
Hydrocurvibacter	3451669	G	2131	110	2241	0.00007
Sulfuricurvum	286130	G	68	1	69	0.00000
Nitratifractor	269260	G	6350	263	6613	0.00020
Sulfurovum	265570	G	1530	20	1550	0.00005
Sulfurospirillum	57665	G	6144	62	6206	0.00018
Hydrogenimonas	223785	G	1424	36	1460	0.00004
Caminibacter	191301	G	4383	138	4521	0.00013
Nautilia	191291	G	124	0	124	0.00000
Nitrosophilus	2795692	G	406	26	432	0.00001
Nitratiruptor	269258	G	31	0	31	0.00000
Hippea	84404	G	35	0	35	0.00000
Treponema	157	G	14891	116	15007	0.00044
Borrelia	138	G	4902	25	4927	0.00015
Borreliella	64895	G	2416	57	2473	0.00007
Entomospira	2834378	G	2992	1	2993	0.00009
Thiospirochaeta	2792240	G	197	0	197	0.00001
Oceanispirochaeta	2035349	G	84	0	84	0.00000
Sediminispirochaeta	1911556	G	17	0	17	0.00000
Sphaerochaeta	399320	G	36	0	36	0.00000
Brachyspira	29521	G	16569	553	17122	0.00051
Leptospira	171	G	12813	18	12831	0.00038
Candidatus Rhabdochlamydia	292833	G	4051	51	4102	0.00012
Candidatus Protochlamydia	282132	G	2051	4	2055	0.00006
Simkania	34093	G	76	0	76	0.00000
Candidatus Neptunichlamydia	1891669	G	64	0	64	0.00000
Waddlia	71666	G	43	0	43	0.00000
Chlamydia	810	G	4833	411	5244	0.00016
Candidatus Uabimicrobium	2897349	G	5325	1	5326	0.00016
Rosistilla	2795779	G	1711	17	1728	0.00005
Stieleria	2795973	G	71	0	71	0.00000
Roseimaritima	1579506	G	56	0	56	0.00000
Rhodopirellula	265488	G	29	0	29	0.00000
Mariniblastus	2005380	G	15	0	15	0.00000
Bremerella	2714594	G	13	0	13	0.00000
Anatilimnocola	2807414	G	13	0	13	0.00000
Roseiconus	2814446	G	12	2	14	0.00000
Bythopirellula	1400386	G	53	0	53	0.00000
Aeoliella	2795781	G	18	0	18	0.00000
Botrimarina	2795782	G	16	0	16	0.00000
Lacipirellula	2691417	G	14	0	14	0.00000
Thermogutta	1676125	G	10	0	10	0.00000
Gimesia	1649453	G	993	2	995	0.00003
Schlesneria	656899	G	91	0	91	0.00000
Symmachiella	2795780	G	25	0	25	0.00000
Polystyrenella	2795774	G	22	0	22	0.00000
Planctopirus	1649480	G	20	0	20	0.00000
Planctomicrobium	1779141	G	16	0	16	0.00000
Crateriforma	2714592	G	14	1	15	0.00000
Thalassoglobus	2795865	G	12	0	12	0.00000
Planctomyces	118	G	11	0	11	0.00000
Singulisphaera	466152	G	173	0	173	0.00001
Tundrisphaera	2029859	G	59	0	59	0.00000
Isosphaera	127	G	29	0	29	0.00000
Aquisphaera	1511635	G	20	0	20	0.00000
Tautonia	2680020	G	17	0	17	0.00000
Gemmata	113	G	44	2	46	0.00000
Urbifossiella	2807415	G	24	0	24	0.00000
Limnoglobus	2731450	G	17	0	17	0.00000
Engelhardtia	3405233	G	14	0	14	0.00000
Kolteria	3405236	G	16	0	16	0.00000
Limihaloglobus	2690160	G	597	0	597	0.00002
Mucisphaera	2913022	G	15	0	15	0.00000
Humisphaera	2807511	G	11	0	11	0.00000
Candidatus Kuenenia	380738	G	50	0	50	0.00000
Coraliomargarita	442430	G	204	0	204	0.00001
Rubellicoccus	3138622	G	116	0	116	0.00000
Lacunisphaera	1961799	G	16	0	16	0.00000
Horticoccus	2986286	G	15	0	15	0.00000
Luteolibacter	518753	G	61	0	61	0.00000
Oceaniferula	2886881	G	16	0	16	0.00000
Haloferula	574899	G	14	0	14	0.00000
Verrucomicrobium	2735	G	12	0	12	0.00000
Akkermansia	239934	G	75	4	79	0.00000
Fontisphaera	3050007	G	14	0	14	0.00000
Methylacidiphilum (ex Ratnadevi et al. 2023)	511745	G	168	0	168	0.00000
Methylacidimicrobium	1541670	G	46	1	47	0.00000
Lentisphaera	256846	G	19	0	19	0.00000
Kiritimatiella	1921784	G	12	11	23	0.00000
Candidatus Velamenicoccus	2789201	G	13	0	13	0.00000
Desulfuromonas	890	G	3103	81	3184	0.00009
Syntrophotalea	2812025	G	492	7	499	0.00001
Geoalkalibacter	392332	G	13	1	14	0.00000
Geobacter	28231	G	2287	19	2306	0.00007
Geomonas	2651583	G	83	1	84	0.00000
Geotalea	2910589	G	30	2	32	0.00000
Trichlorobacter	115782	G	13	0	13	0.00000
Lawsonia	41707	G	2971	341	3312	0.00010
Maridesulfovibrio	2794998	G	381	2	383	0.00001
Pseudodesulfovibrio	2035811	G	107	29	136	0.00000
Desulfovibrio	872	G	96	1	97	0.00000
Halodesulfovibrio	1912771	G	45	0	45	0.00000
Desulfolutivibrio	2773294	G	35	0	35	0.00000
Solidesulfovibrio	2910984	G	27	1	28	0.00000
Bilophila	35832	G	26	0	26	0.00000
Nitratidesulfovibrio	2802295	G	23	8	31	0.00000
Desulfocurvibacter	2582840	G	21	0	21	0.00000
Taurinivorans	3126915	G	18	0	18	0.00000
Desulfomicrobium	898	G	17	0	17	0.00000
Desulfonema	45654	G	1466	3	1469	0.00004
Desulfococcus	896	G	10	0	10	0.00000
Desulfobacter	2289	G	1405	4	1409	0.00004
Desulforapulum	2904687	G	13	0	13	0.00000
Desulfobacula	28222	G	10	0	10	0.00000
Desulfosarcina	2299	G	690	7	697	0.00002
Desulfoluna	497721	G	11	0	11	0.00000
Desulforhopalus	40413	G	424	7	431	0.00001
Desulfosediminicola	2886823	G	36	0	36	0.00000
Desulfopila	429014	G	23	0	23	0.00000
Desulfofustis	51194	G	13	0	13	0.00000
Desulfobulbus	893	G	41	4	45	0.00000
Desulfurivibrio	427922	G	22	0	22	0.00000
Desulfomarina	2894767	G	19	0	19	0.00000
Desulfolithobacter	3003266	G	14	0	14	0.00000
Candidatus Electrothrix	1859128	G	10	0	10	0.00000
Thiovibrio	2991701	G	10	7	17	0.00000
Thermodesulfobacterium	1740	G	56	2	58	0.00000
Thermosulfuriphilus	2033601	G	13	0	13	0.00000
Candidatus Desulfofervidus	1902583	G	47	0	47	0.00000
Syntrophus	43773	G	32	1	33	0.00000
Desulfoferula	3093638	G	12	0	12	0.00000
Syntrophobacter	29526	G	10	3	13	0.00000
Desulfurobacterium	64159	G	4045	22	4067	0.00012
Sulfurihydrogenibium	212790	G	2275	82	2357	0.00007
Persephonella	182899	G	21	0	21	0.00000
Hydrogenobaculum	168657	G	23	4	27	0.00000
Thermocrinis	75905	G	14	1	15	0.00000
Pigmentibacter	2838409	G	2789	44	2833	0.00008
Fluviispira	2698753	G	462	2	464	0.00001
Silvanigrella	2024975	G	18	0	18	0.00000
Spirobacillus	495819	G	15	0	15	0.00000
Bdellovibrio	958	G	1378	1	1379	0.00004
Pseudobdellovibrio	2862745	G	83	0	83	0.00000
Micavibrio	213485	G	29	0	29	0.00000
Peredibacter	263370	G	296	0	296	0.00001
Bacteriovorax	146784	G	216	1	217	0.00001
Halobacteriovorax	1652133	G	60	0	60	0.00000
Nitrospira	1234	G	3090	1	3091	0.00009
Dissulfurispira	2811506	G	1010	0	1010	0.00003
Thermodesulfovibrio	28261	G	123	0	123	0.00000
Dictyoglomus	13	G	2365	0	2365	0.00007
Deferribacter	53572	G	1524	21	1545	0.00005
Calditerrivibrio	545865	G	118	0	118	0.00000
Mucispirillum	248038	G	15	0	15	0.00000
Sorangium	39643	G	452	5	457	0.00001
Polyangium	55	G	16	0	16	0.00000
Chondromyces	50	G	14	0	14	0.00000
Labilithrix	1524217	G	178	0	178	0.00001
Sandaracinus	1055688	G	28	0	28	0.00000
Nannocystis	53	G	67	0	67	0.00000
Haliangium	162027	G	19	0	19	0.00000
Archangium	47	G	154	4	158	0.00000
Melittangium	44	G	49	2	51	0.00000
Cystobacter	42	G	24	1	25	0.00000
Stigmatella	40	G	15	0	15	0.00000
Myxococcus	32	G	86	2	88	0.00000
Corallococcus	83461	G	73	2	75	0.00000
Pyxidicoccus	224458	G	17	0	17	0.00000
Pseudomyxococcus	3434272	G	17	0	17	0.00000
Anaeromyxobacter	161492	G	46	0	46	0.00000
Pendulispora	3375062	G	52	0	52	0.00000
Tunturiibacter	3154218	G	696	5	701	0.00002
Edaphobacter	388463	G	52	0	52	0.00000
Terriglobus	392733	G	52	0	52	0.00000
Granulicella	940557	G	41	0	41	0.00000
Acidobacterium	33973	G	14	0	14	0.00000
Telmatobacter	1078829	G	14	0	14	0.00000
Silvibacterium	1775468	G	14	0	14	0.00000
Alloacidobacterium	2951993	G	12	0	12	0.00000
Paludibaculum	1649475	G	14	0	14	0.00000
Acanthopleuribacter	442869	G	68	0	68	0.00000
Geothrix	44675	G	30	5	35	0.00000
Mesoterricola	3074468	G	13	7	20	0.00000
Thermotomaculum	1172428	G	10	0	10	0.00000
Luteitalea	2004797	G	52	0	52	0.00000
Chloracidobacterium	458032	G	22	0	22	0.00000
Thermodesulfobium	227388	G	460	2	462	0.00001
Elusimicrobium	423604	G	159	1	160	0.00000
Endomicrobium	1408194	G	17	1	18	0.00000
Caldisericum	693074	G	172	0	172	0.00001
Atribacter	2847777	G	57	3	60	0.00000
Thermomicrobium	499	G	13	0	13	0.00000
Sphaerobacter	2056	G	10	0	10	0.00000
Fusobacterium	848	G	56584	2110	58694	0.00174
Cetobacterium	180162	G	11360	574	11934	0.00035
Ilyobacter	167639	G	2868	18	2886	0.00009
Leptotrichia	32067	G	23532	1735	25267	0.00075
Sneathia	168808	G	1563	65	1628	0.00005
Pseudoleptotrichia	2755140	G	1493	38	1531	0.00005
Streptobacillus	34104	G	381	46	427	0.00001
Sebaldella	32068	G	362	1	363	0.00001
Haliovirga	3072462	G	1936	45	1981	0.00006
Cloacibacillus	508459	G	16	2	18	0.00000
Aminomonas	81411	G	11	12597	12608	0.00037
Pyramidobacter	638847	G	6571	0	6571	0.00019
Aminobacterium	81466	G	718	77	795	0.00002
Thermosipho	2420	G	2587	3	2590	0.00008
Fervidobacterium	2422	G	1864	87	1951	0.00006
Pseudothermotoga	1643951	G	92	1	93	0.00000
Marinitoga	160798	G	2238	26	2264	0.00007
Tepiditoga	2778400	G	232	7	239	0.00001
Oceanotoga	1255275	G	206	4	210	0.00001
Defluviitoga	1511648	G	80	18	98	0.00000
Petrotoga	28236	G	41	2	43	0.00000
Athalassotoga	1769718	G	37	0	37	0.00000
Kosmotoga	651456	G	25	0	25	0.00000
Allomeiothermus	2935559	G	306	1	307	0.00001
Thermus	270	G	46	0	46	0.00000
Meiothermus	65551	G	14	0	14	0.00000
Deinococcus	1298	G	280	0	280	0.00001
Candidatus Absconditicoccus	2900570	G	685	38	723	0.00002
Candidatus Babela	1551504	G	146	2	148	0.00000
Candidatus Chromulinivorax	2953757	G	17	0	17	0.00000
Candidatus Southlakia	3350975	G	30	0	30	0.00000
Candidatus Nanosynbacter	2093823	G	32	8	40	0.00000
Minisyncoccus	3238478	G	17	0	17	0.00000
Bradymonas	1779136	G	18	0	18	0.00000
Lathyrus	3853	G	110010	9390	119400	0.00353
Vicia	3904	G	103965	6068	110033	0.00325
Cicer	3826	G	57081	4378	61459	0.00182
Medicago	3877	G	32607	2364	34971	0.00103
Trifolium	3898	G	22134	28120	50254	0.00149
Lotus	3867	G	36807	5454	42261	0.00125
Vigna	3913	G	107696	23448	131144	0.00388
Glycine	3846	G	92162	10011	102173	0.00302
Cajanus	3820	G	55313	6919	62232	0.00184
Phaseolus	3883	G	51755	4090	55845	0.00165
Arachis	3817	G	178642	18320	196962	0.00583
Lupinus	3869	G	89411	7763	97174	0.00287
Humulus	3484	G	124093	71080	195173	0.00577
Cannabis	3482	G	29980	6668	36648	0.00108
Malus	3749	G	42204	13474	55678	0.00165
Pyrus	3766	G	10382	5197	15579	0.00046
Prunus	3754	G	23647	3075	26722	0.00079
Rosa	3764	G	35165	1585	36750	0.00109
Fragaria	3746	G	16818	2760	19578	0.00058
Argentina	3131914	G	16559	13012	29571	0.00087
Ziziphus	72171	G	29913	19671	49584	0.00147
Hevea	3980	G	79494	4359	83853	0.00248
Manihot	3982	G	50539	21364	71903	0.00213
Euphorbia	3990	G	62672	7807	70479	0.00208
Mercurialis	3984	G	32562	43005	75567	0.00223
Ricinus	3987	G	20921	3352	24273	0.00072
Populus	3689	G	91971	77024	168995	0.00500
Castanea	21019	G	48522	10882	59404	0.00176
Quercus	3511	G	46100	19126	65226	0.00193
Juglans	16718	G	62216	14781	76997	0.00228
Carya	13402	G	17887	5670	23557	0.00070
Corylus	13450	G	23569	1896	25465	0.00075
Alnus	3515	G	20583	21999	42582	0.00126
Benincasa	102210	G	91940	3056	94996	0.00281
Cucumis	3655	G	63227	114893	178120	0.00527
Cucurbita	3660	G	11737	2561	14298	0.00042
Tripterygium	123484	G	11293	8585	19878	0.00059
Gossypium	3633	G	186243	9229	195472	0.00578
Theobroma	3640	G	28783	1609	30392	0.00090
Brassica	3705	G	83626	150984	234610	0.00694
Raphanus	3725	G	24701	47495	72196	0.00214
Camelina	71323	G	29167	1311	30478	0.00090
Arabidopsis	3701	G	6944	857	7801	0.00023
Mangifera	23461	G	42801	13100	55901	0.00165
Citrus	2706	G	24178	4654	28832	0.00085
Eucalyptus	3932	G	30148	7110	37258	0.00110
Rhodamnia	178132	G	9210	1010	10220	0.00030
Punica	22662	G	18686	2576	21262	0.00063
Vitis	3603	G	62081	11493	73574	0.00218
Solanum	4107	G	228559	139418	367977	0.01088
Capsicum	4071	G	189176	4720	193896	0.00573
Lycium	24646	G	103441	4096	107537	0.00318
Nicotiana	4085	G	227564	14166	241730	0.00715
Ipomoea	4119	G	27246	6015	33261	0.00098
Primulina	48772	G	96768	8985	105753	0.00313
Henckelia	199091	G	25352	2177	27529	0.00081
Salvia	21880	G	84068	5709	89777	0.00266
Olea	4145	G	68419	2321	70740	0.00209
Sesamum	4181	G	34770	4076	38846	0.00115
Coffea	13442	G	45325	34632	79957	0.00236
Rutidosis	125764	G	123980	14777	138757	0.00410
Helianthus	4231	G	85493	2827	88320	0.00261
Erigeron	41574	G	53607	5939	59546	0.00176
Lactuca	4235	G	263474	127556	391030	0.01156
Cynara	4264	G	64985	2422	67407	0.00199
Apium	4044	G	121435	3593	125028	0.00370
Daucus	4038	G	43896	7702	51598	0.00153
Impatiens	35939	G	64806	4492	69298	0.00205
Actinidia	3624	G	57155	2194	59349	0.00176
Rhododendron	4346	G	25482	3070	28552	0.00084
Diospyros	13492	G	22229	818	23047	0.00068
Beta	3554	G	38879	1441	40320	0.00119
Spinacia	3561	G	33598	62875	96473	0.00285
Silene	3573	G	63505	795	64300	0.00190
Amaranthus	3564	G	37594	26031	63625	0.00188
Malania	397391	G	69655	1745	71400	0.00211
Triticum	4564	G	104571	20525	125096	0.00370
Aegilops	4480	G	6164	28757	34921	0.00103
Hordeum	4512	G	55048	23167	78215	0.00231
Lolium	4520	G	43571	1861	45432	0.00134
Brachypodium	15367	G	6319	764	7083	0.00021
Oryza	4527	G	28345	11087	39432	0.00117
Miscanthus	62336	G	37696	1264	38960	0.00115
Zea	4575	G	23053	6010	29063	0.00086
Sorghum	4557	G	10604	3139	13743	0.00041
Panicum	4539	G	27584	2556	30140	0.00089
Setaria	4554	G	12882	1462	14344	0.00042
Phragmites	15745	G	25960	6200	32160	0.00095
Carex	13398	G	30674	28382	59056	0.00175
Typha	4732	G	28929	2095	31024	0.00092
Ananas	4614	G	28788	3900	32688	0.00097
Zingiber	4650	G	84873	3059	87932	0.00260
Curcuma	99568	G	29912	4213	34125	0.00101
Musa	4640	G	60032	143931	203963	0.00603
Elaeis	51952	G	50855	4162	55017	0.00163
Phoenix	4719	G	25775	2104	27879	0.00082
Dioscorea	4672	G	65202	2339	67541	0.00200
Asparagus	4685	G	36935	1140	38075	0.00113
Wolffia	161109	G	34518	1570	36088	0.00107
Papaver	3468	G	104759	2539	107298	0.00317
Magnolia	3402	G	54485	740	55225	0.00163
Telopea	54954	G	30291	2311	32602	0.00096
Macadamia	4329	G	10758	1188	11946	0.00035
Nymphaea	4418	G	12970	2661	15631	0.00046
Cryptomeria	3368	G	318801	48055	366856	0.01085
Physcomitrium	37414	G	53849	2714	56563	0.00167
Ostreococcus	70447	G	1268	32	1300	0.00004
Bathycoccus	41874	G	24	0	24	0.00000
Micromonas	38832	G	88	1	89	0.00000
Chlamydomonas	3052	G	106	2	108	0.00000
Homo	9605	G	398407	178495	576902	0.01706
Fusarium	5506	G	5898	294	6192	0.00018
Pochonia	243023	G	2624	27	2651	0.00008
Ustilaginoidea	124426	G	1027	22	1049	0.00003
Metarhizium	5529	G	271	2	273	0.00001
Trichoderma	5543	G	953	93	1046	0.00003
Drechmeria	98402	G	466	13	479	0.00001
Purpureocillium	1052105	G	170	15	185	0.00001
Akanthomyces	150366	G	183	5	188	0.00001
Colletotrichum	5455	G	2699	201	2900	0.00009
Sordaria	5146	G	2130	164	2294	0.00007
Neurospora	5140	G	877	19	896	0.00003
Thermothielavioides	2609811	G	351	13	364	0.00001
Remersonia	72143	G	165	5	170	0.00001
Thermothelomyces	1920207	G	100	2	102	0.00000
Podospora	5144	G	546	8	554	0.00002
Pyricularia	48558	G	3761	31	3792	0.00011
Botrytis	33196	G	154	37	191	0.00001
Zymoseptoria	1047167	G	8229	217	8446	0.00025
Cercospora	29002	G	254	31	285	0.00001
Fulvia	2897311	G	58	2	60	0.00000
Alternaria	5598	G	1734	150	1884	0.00006
Pyrenophora	5027	G	950	235	1185	0.00004
Ascochyta	5453	G	118	9	127	0.00000
Aspergillus	5052	G	992	78	1070	0.00003
Penicillium	5073	G	204	49	253	0.00001
Talaromyces	5094	G	407	57	464	0.00001
Coccidioides	5500	G	127	30	157	0.00000
Zygosaccharomyces	4953	G	5604	1222	6826	0.00020
Naumovozyma	278028	G	4750	566	5316	0.00016
Tetrapisispora	113604	G	2384	143	2527	0.00007
Saccharomyces	4930	G	2223	1264	3487	0.00010
Henningerozyma	3163253	G	1934	242	2176	0.00006
Kazachstania	71245	G	1272	123	1395	0.00004
Nakaseomyces	374468	G	566	301	867	0.00003
Kluyveromyces	4910	G	435	247	682	0.00002
Torulaspora	4948	G	219	76	295	0.00001
Huiozyma	3163251	G	192	28	220	0.00001
Zygotorulaspora	1196389	G	188	84	272	0.00001
Eremothecium	33170	G	163	183	346	0.00001
Lachancea	300275	G	28	6	34	0.00000
Saccharomycodes	36034	G	2306	683	2989	0.00009
Candida	5475	G	3826	237	4063	0.00012
Lodderomyces	36913	G	396	136	532	0.00002
Debaryomyces	4958	G	931	13	944	0.00003
Yamadazyma	766765	G	166	31	197	0.00001
Scheffersomyces	766733	G	51	2	53	0.00000
Australozyma	3300567	G	136	7	143	0.00000
Candidozyma	3303203	G	46	6	52	0.00000
Brettanomyces	13366	G	812	28	840	0.00002
Ogataea	461281	G	385	21	406	0.00001
Pichia	4919	G	296	24	320	0.00001
Komagataella	460517	G	23	0	23	0.00000
Sugiyamaella	410829	G	96	14	110	0.00000
Yarrowia	4951	G	69	0	69	0.00000
Schizosaccharomyces	4895	G	2885	106	2991	0.00009
Puccinia	5296	G	13382	791	14173	0.00042
Kwoniella	490731	G	8575	635	9210	0.00027
Cryptococcus	5206	G	197	25	222	0.00001
Vanrija	1851468	G	30	5	35	0.00000
Cutaneotrichosporon	1838142	G	22	3	25	0.00000
Psilocybe	71950	G	1989	38	2027	0.00006
Marasmius	34448	G	266	7	273	0.00001
Rhizoctonia	1322061	G	25	0	25	0.00000
Malassezia	55193	G	127	17	144	0.00000
Sporisorium	63265	G	69	19	88	0.00000
Mycosarcoma	2689624	G	44	0	44	0.00000
Rhizophagus	1129544	G	40170	4274	44444	0.00131
Vairimorpha	6038	G	1350	27	1377	0.00004
Plasmodium	5820	G	43940	2031	45971	0.00136
Theileria	5873	G	3244	23	3267	0.00010
Babesia	5864	G	529	51	580	0.00002
Cryptosporidium	5806	G	3258	72	3330	0.00010
Toxoplasma	5810	G	814	208	1022	0.00003
Neospora	29175	G	40	0	40	0.00000
Besnoitia	94642	G	24	0	24	0.00000
Paramecium	5884	G	137	0	137	0.00000
Bremia	4778	G	205	0	205	0.00001
Phaeodactylum	2849	G	70	0	70	0.00000
