name	taxonomy_id	taxonomy_lvl	Superkingdom	Kingdom	Phylum	Class	Order	Family	5MMH_5_pct_reads	6PEH_6_pct_reads	SVH11_Q11_pct_reads
Cyclobacterium	68288	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	0.0050	0.0010	0.0020
Echinicola	390846	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	0.0050	0.0010	0.0100
Aquiflexum	280472	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	0.0010	0.0010	0.0000
Belliella	232244	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	0.0010	0.0020	0.0010
Mongoliitalea	1511649	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	0.0000	0.0000	0.0000
Roseivirga	290180	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Roseivirgaceae	0.0160	0.0220	0.0150
Bernardetia	1937972	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Bernardetiaceae	0.0150	0.0160	0.0230
Spirosoma	107	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	0.0090	0.0060	0.0110
Cytophaga	978	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	0.0010	0.0010	0.0010
Emticicia	312278	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	0.0060	0.0060	0.0020
Jiulongibacter	2031119	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	0.0010	0.0060	0.0090
Arcticibacterium	2173039	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	0.0010	0.0000	0.0000
Marinilongibacter	2975149	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	0.0000	0.0000	0.0000
Leadbetterella	319458	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	0.0000	0.0000	0.0000
Marivirga	869806	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Marivirgaceae	0.0100	0.0260	0.0100
Ekhidna	447678	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	0.0030	0.0020	0.0020
Reichenbachiella	156993	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	0.0030	0.0000	0.0040
Fulvivirga	396811	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	0.0050	0.0100	0.0040
Chryseolinea	1433993	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	0.0000	0.0000	0.0000
Candidatus Cardinium	273135	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Amoebophilaceae	0.0040	0.0000	0.0010
Candidatus Amoebophilus	281119	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Amoebophilaceae	0.0000	0.0000	0.0000
Aquirufa	2676247	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Flectobacillaceae	0.0030	0.0020	0.0040
Fulvitalea	1434007	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Persicobacteraceae	0.0010	0.0000	0.0000
Aureibacter	1097443	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Persicobacteraceae	0.0010	0.0000	0.0010
Persicobacter	59740	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Persicobacteraceae	0.0000	0.0010	0.0040
Porifericola	1001222	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Catalimonadaceae	0.0010	0.0000	0.0000
Catalinimonas	1522128	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Catalimonadaceae	0.0010	0.0000	0.0000
Tunicatimonas	1077254	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Catalimonadaceae	0.0000	0.0000	0.0000
Rhodocytophaga	455076	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Rhodocytophagaceae	0.0020	0.0000	0.0000
Mangrovivirga	2858886	G	Bacteria	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Mangrovivirgaceae	0.0010	0.0000	0.0000
Prevotella	838	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.0240	0.0240	0.0230
Segatella	2974251	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.0100	0.0010	0.0040
Paraprevotella	577309	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.0030	0.0000	0.0000
Xylanibacter	558436	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.0010	0.0000	0.0010
Hoylesella	2974257	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.0010	0.0000	0.0000
Pseudoprevotella	2884814	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	0.0000	0.0000	0.0000
Bacteroides	816	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	0.0390	0.0520	0.0380
Phocaeicola	909656	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	0.0030	0.0010	0.0020
Parabacteroides	375288	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	0.0170	0.0110	0.0080
Tannerella	195950	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	0.0000	0.0000	0.0000
Indolivaga	3680098	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	0.0070	0.0080	0.0060
Petrimonas	307628	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	0.0010	0.0010	0.0020
Dysgonomonas	156973	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	0.0010	0.0000	0.0010
Limibacterium	3404873	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	0.0010	0.0000	0.0010
Proteiniphilum	294702	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	0.0000	0.0000	0.0000
Acetobacteroides	1647173	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	0.0030	0.0000	0.0000
Alistipes	239759	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	0.0030	0.0000	0.0010
Porphyromonas	836	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	0.0030	0.0000	0.0010
Macellibacteroides	1159323	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	0.0000	0.0000	0.0000
Butyricimonas	574697	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	0.0020	0.0020	0.0040
Odoribacter	283168	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	0.0000	0.0000	0.0000
Barnesiella	397864	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	0.0020	0.0000	0.0000
Coprobacter	1348911	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	0.0010	0.0000	0.0010
Muribaculum	1918540	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	0.0010	0.0000	0.0000
Sodaliphilus	2815786	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	0.0000	0.0000	0.0000
Duncaniella	2518495	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	0.0000	0.0000	0.0000
Paramuribaculum	2518497	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	0.0000	0.0000	0.0000
Candidatus Azobacteroides	511434	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales		0.0010	0.0000	0.0010
Salinivirga	1970191	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Salinivirgaceae	0.0010	0.0000	0.0010
Tenuifilum	2760873	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	0.0000	0.0020	0.0030
Paludibacter	346096	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	0.0000	0.0010	0.0010
Labilibaculum	2060722	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Marinifilaceae	0.0080	0.0200	0.0140
Marinifilum	866673	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Marinifilaceae	0.0070	0.0120	0.0130
Draconibacterium	1471399	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	0.0070	0.0160	0.0050
Maribellus	2678352	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	0.0030	0.0110	0.0000
Gaoshiqia	3045890	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	0.0010	0.0000	0.0010
Halosquirtibacter	3374594	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	0.0010	0.0060	0.0010
Mangrovibacterium	1573808	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	0.0000	0.0000	0.0010
Aquipluma	2792393	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	0.0000	0.0030	0.0000
Alkalitalea	1193324	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Marinilabiliaceae	0.0020	0.0010	0.0040
Xiashengella	3129724	G	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Marinilabiliales	Marinilabiliaceae	0.0000	0.0000	0.0010
Lacibacter	649461	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0150	0.0190	0.0090
Chitinophaga	79328	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0150	0.0180	0.0070
Filimonas	649460	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0040	0.0040	0.0020
Rhizosphaericola	3114547	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0040	0.0060	0.0040
Niabella	379899	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0030	0.0020	0.0020
Phnomibacter	2836216	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0020	0.0000	0.0010
Arachidicoccus	1769012	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0020	0.0010	0.0020
Niastella	354354	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0020	0.0000	0.0020
Flavisolibacter	398041	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0020	0.0020	0.0000
Panacibacter	1874621	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0020	0.0000	0.0030
Paraflavitalea	2698688	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0010	0.0000	0.0000
Flavihumibacter	1004301	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0010	0.0000	0.0010
Ferruginibacter	1004303	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0010	0.0000	0.0000
Sediminibacterium	504481	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0010	0.0000	0.0000
Mycovorax	3389990	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0010	0.0000	0.0000
Pseudobacter	1860196	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0010	0.0000	0.0000
Puia	2045098	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0000	0.0000	0.0000
Pseudocnuella	2812019	G	Bacteria	Pseudomonadati	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	0.0000	0.0000	0.0000
Aureispira	365032	G	Bacteria	Pseudomonadati	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	0.0030	0.0090	0.0020
Saprospira	1007	G	Bacteria	Pseudomonadati	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	0.0010	0.0000	0.0010
Phaeodactylibacter	1564515	G	Bacteria	Pseudomonadati	Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	0.0020	0.0000	0.0040
Haliscomenobacter	2349	G	Bacteria	Pseudomonadati	Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	0.0010	0.0060	0.0030
Lewinella	70994	G	Bacteria	Pseudomonadati	Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	0.0020	0.0000	0.0010
Neolewinella	2993541	G	Bacteria	Pseudomonadati	Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	0.0010	0.0000	0.0000
Candidatus Sulfidibacterium	2923290	G	Bacteria	Pseudomonadati	Bacteroidota		Candidatus Sulfidibacteriales		0.0000	0.0000	0.0000
Chlorobium	1091	G	Bacteria	Pseudomonadati	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	0.0040	0.0010	0.0020
Pelodictyon	1099	G	Bacteria	Pseudomonadati	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	0.0010	0.0000	0.0000
Prosthecochloris	1101	G	Bacteria	Pseudomonadati	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	0.0020	0.0000	0.0010
Chlorobaculum	256319	G	Bacteria	Pseudomonadati	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	0.0020	0.0000	0.0000
Chloroherpeton	100715	G	Bacteria	Pseudomonadati	Chlorobiota	Chlorobiia	Chlorobiales	Chloroherpetonaceae	0.0010	0.0000	0.0000
Ignavibacterium	795750	G	Bacteria	Pseudomonadati	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	0.0050	0.0070	0.0090
Melioribacter	1134403	G	Bacteria	Pseudomonadati	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	0.0010	0.0010	0.0020
Gracilimonas	649462	G	Bacteria	Pseudomonadati	Balneolota	Balneolia	Balneolales	Balneolaceae	0.0010	0.0000	0.0020
Cyclonatronum	2489367	G	Bacteria	Pseudomonadati	Balneolota	Balneolia	Balneolales	Cyclonatronaceae	0.0000	0.0000	0.0000
Rhodothermus	29548	G	Bacteria	Pseudomonadati	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	0.0010	0.0000	0.0000
Salinibacter	146918	G	Bacteria	Pseudomonadati	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	0.0000	0.0000	0.0000
Rubrivirga	1434037	G	Bacteria	Pseudomonadati	Rhodothermota	Rhodothermia	Rhodothermales	Rubricoccaceae	0.0000	0.0000	0.0000
Fidelibacter	3377528	G	Bacteria	Pseudomonadati	Fidelibacterota	Fidelibacteria	Fidelibacterales	Fidelibacteraceae	0.0020	0.0040	0.0030
Gemmatimonas	173479	G	Bacteria	Pseudomonadati	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	0.0010	0.0000	0.0000
Pseudogemmatithrix	3237678	G	Bacteria	Pseudomonadati	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	0.0000	0.0000	0.0000
Gemmatirosa	1706036	G	Bacteria	Pseudomonadati	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	0.0000	0.0000	0.0000
Candidatus Palauibacter	3056650	G	Bacteria	Pseudomonadati	Gemmatimonadota	Gemmatimonadia	Candidatus Palauibacterales	Candidatus Palauibacteraceae	0.0000	0.0000	0.0000
Gaopeijia	3381669	G	Bacteria	Pseudomonadati	Gemmatimonadota	Longimicrobiia	Gaopeijiales	Gaopeijiaceae	0.0000	0.0000	0.0000
Fibrobacter	832	G	Bacteria	Pseudomonadati	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	0.0010	0.0000	0.0010
Candidatus Cloacimonas	456826	G	Bacteria	Pseudomonadati	Candidatus Cloacimonadota	Candidatus Cloacimonadia	Candidatus Cloacimonadales	Candidatus Cloacimonadaceae	0.0000	0.0030	0.0000
Arcobacter	28196	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	0.0560	0.0900	0.0560
Aliarcobacter	2321111	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	0.0300	0.0610	0.0300
Halarcobacter	2321115	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	0.0190	0.0230	0.0320
Malaciobacter	2321114	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	0.0140	0.0220	0.0130
Poseidonibacter	2321187	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	0.0230	0.0480	0.0430
Candidatus Marinarcus	2321204	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	0.0030	0.0080	0.0050
Campylobacter	194	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	0.0680	0.0760	0.0980
Helicobacter	209	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	0.0440	0.0490	0.0550
Nitratifractor	269260	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	0.0230	0.0200	0.0050
Sulfurovum	265570	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	0.0060	0.0050	0.0030
Sulfurimonas	202746	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	0.0160	0.0220	0.0260
Sulfuricurvum	286130	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	0.0020	0.0000	0.0000
Hydrocurvibacter	3451669	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	0.0010	0.0070	0.0110
Sulfonitrofixus	3451668	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	0.0010	0.0000	0.0000
Thiomicrolovo	3451667	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	0.0000	0.0000	0.0000
Sulfurospirillum	57665	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	0.0170	0.0180	0.0100
Hydrogenimonas	223785	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Hydrogenimonadaceae	0.0030	0.0040	0.0050
Caminibacter	191301	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nautiliaceae	0.0100	0.0130	0.0060
Nautilia	191291	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nautiliaceae	0.0010	0.0000	0.0020
Nitrosophilus	2795692	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nitratiruptoraceae	0.0020	0.0010	0.0010
Nitratiruptor	269258	G	Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nitratiruptoraceae	0.0010	0.0000	0.0000
Hippea	84404	G	Bacteria	Pseudomonadati	Campylobacterota	Desulfurellia	Desulfurellales	Hippeaceae	0.0010	0.0000	0.0000
Stieleria	2795973	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0050	0.0000	0.0030
Bremerella	2714594	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0040	0.0000	0.0010
Rosistilla	2795779	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0030	0.0050	0.0000
Roseimaritima	1579506	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0030	0.0000	0.0000
Anatilimnocola	2807414	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0010	0.0000	0.0000
Mariniblastus	2005380	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0010	0.0000	0.0000
Roseiconus	2814446	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0010	0.0000	0.0000
Pirellula	123	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0010	0.0000	0.0000
Lignipirellula	2795775	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0010	0.0000	0.0000
Rhodopirellula	265488	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0000	0.0000	0.0000
Novipirellula	2795426	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0000	0.0000	0.0000
Aureliella	2795605	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0000	0.0000	0.0000
Blastopirellula	265487	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0000	0.0000	0.0000
Rubripirellula	1579505	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.0000	0.0000	0.0000
Lacipirellula	2691417	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.0020	0.0000	0.0000
Bythopirellula	1400386	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.0010	0.0000	0.0000
Aeoliella	2795781	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.0010	0.0000	0.0000
Pirellulimonas	2795783	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.0000	0.0000	0.0000
Botrimarina	2795782	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.0000	0.0000	0.0000
Thermogutta	1676125	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	0.0000	0.0000	0.0000
Gimesia	1649453	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0040	0.0030	0.0090
Crateriforma	2714592	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0040	0.0000	0.0020
Planctomicrobium	1779141	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0020	0.0000	0.0010
Calycomorphotria	2795776	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0020	0.0000	0.0000
Rubinisphaera	1649490	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0010	0.0000	0.0000
Thalassoglobus	2795865	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0010	0.0000	0.0000
Fuerstiella	1936111	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0010	0.0000	0.0000
Schlesneria	656899	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0010	0.0000	0.0000
Lacunimicrobium	3473513	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0010	0.0000	0.0000
Symmachiella	2795780	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0010	0.0000	0.0010
Maioricimonas	2795777	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Planctopirus	1649480	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Alienimonas	2714737	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Planctomyces	118	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Polystyrenella	2795774	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Caulifigura	2795778	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Planctellipticum	3132181	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0000	0.0000	0.0000
Singulisphaera	466152	G	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	0.0020	0.0010	0.0040
